YEAR,STATE,A_SPCRA,A_POSBAC,A_DIST,A_DROWSY,WRK_ZONE,WEATHER,DRIVER_AGE_BUCKET,FATALS
2007,51,2,1,2,2,0,1,Teen (15-20),2
2007,51,2,1,2,2,0,1,Young Adult (21-24),1
2007,51,2,2,1,2,0,0,Young Adult (21-24),1
2007,51,2,2,2,2,0,0,Adult (25-64),63
2007,51,2,2,2,2,0,0,Senior (65+),15
2007,51,2,2,2,2,0,0,Teen (15-20),7
2007,51,2,2,2,2,0,0,Young Adult (21-24),7
2007,51,2,2,2,2,0,1,Adult (25-64),6
2007,51,2,2,2,2,0,1,Young Adult (21-24),1
2007,51,2,2,2,2,4,0,Adult (25-64),1
2007,51,2,3,1,2,0,0,Adult (25-64),3
2007,51,2,3,1,2,0,0,Teen (15-20),5
2007,51,2,3,2,1,0,0,Adult (25-64),4
2007,51,2,3,2,1,0,0,Young Adult (21-24),1
2007,51,2,3,2,2,0,0,Adult (25-64),165
2007,51,2,3,2,2,0,0,Senior (65+),85
2007,51,2,3,2,2,0,0,Teen (15-20),70
2007,51,2,3,2,2,0,0,Young Adult (21-24),62
2007,51,2,3,2,2,0,1,Adult (25-64),25
2007,51,2,3,2,2,0,1,Teen (15-20),4
2007,51,2,3,2,2,0,1,Young Adult (21-24),3
2007,51,2,3,2,2,0,99,Senior (65+),1
2007,51,2,3,2,2,1,0,Adult (25-64),2
2007,51,2,3,2,2,4,0,Senior (65+),1
2007,53,1,1,1,2,0,0,Adult (25-64),15
2007,53,1,1,1,2,0,0,Teen (15-20),3
2007,53,1,1,1,2,0,0,Young Adult (21-24),6
2007,53,1,1,1,2,0,1,Teen (15-20),1
2007,53,1,1,1,2,0,1,Young Adult (21-24),2
2007,53,1,1,1,2,1,0,Adult (25-64),1
2007,53,1,1,2,1,0,0,Adult (25-64),1
2007,53,1,1,2,2,0,0,Adult (25-64),40
2007,53,1,1,2,2,0,0,Senior (65+),1
2007,53,1,1,2,2,0,0,Teen (15-20),6
2007,53,1,1,2,2,0,0,Young Adult (21-24),17
2007,53,1,1,2,2,0,1,Adult (25-64),8
2007,53,1,1,2,2,0,1,Teen (15-20),7
2007,53,1,1,2,2,0,1,Young Adult (21-24),5
2007,53,1,1,2,2,0,99,Adult (25-64),1
2007,53,1,2,1,2,0,0,Adult (25-64),2
2007,53,1,2,1,2,0,0,Teen (15-20),2
2007,53,1,2,1,2,0,0,Young Adult (21-24),1
2007,53,1,2,1,2,0,1,Adult (25-64),2
2007,53,1,2,1,2,0,1,Teen (15-20),2
2007,53,1,2,2,2,0,0,Adult (25-64),9
2007,53,1,2,2,2,0,0,Senior (65+),5
2007,53,1,2,2,2,0,0,Teen (15-20),16
2007,53,1,2,2,2,0,0,Young Adult (21-24),6
2007,53,1,2,2,2,0,1,Adult (25-64),3
2007,53,1,2,2,2,0,1,Teen (15-20),2
2007,53,1,2,2,2,0,1,Young Adult (21-24),1
2007,53,1,2,2,2,0,99,Adult (25-64),1
2007,53,1,3,1,2,0,0,Adult (25-64),7
2007,53,1,3,1,2,0,0,Senior (65+),1
2007,53,1,3,1,2,0,0,Teen (15-20),7
2007,53,1,3,1,2,0,0,Young Adult (21-24),3
2007,53,1,3,1,2,0,1,Senior (65+),2
2007,53,1,3,2,2,0,0,Adult (25-64),11
2007,53,1,3,2,2,0,0,Senior (65+),3
2007,53,1,3,2,2,0,0,Teen (15-20),10
2007,53,1,3,2,2,0,0,Young Adult (21-24),8
2007,53,1,3,2,2,0,1,Adult (25-64),4
2007,53,1,3,2,2,0,1,Teen (15-20),5
2007,53,2,1,1,1,0,0,Adult (25-64),3
2007,53,2,1,1,2,0,0,Adult (25-64),15
2007,53,2,1,1,2,0,0,Senior (65+),1
2007,53,2,1,1,2,0,0,Teen (15-20),1
2007,53,2,1,1,2,0,0,Young Adult (21-24),5
2007,53,2,1,1,2,0,1,Teen (15-20),1
2007,53,2,1,2,1,0,0,Adult (25-64),3
2007,53,2,1,2,1,0,0,Teen (15-20),1
2007,53,2,1,2,1,0,1,Teen (15-20),2
2007,53,2,1,2,2,0,0,Adult (25-64),37
2007,53,2,1,2,2,0,0,Senior (65+),3
2007,53,2,1,2,2,0,0,Teen (15-20),10
2007,53,2,1,2,2,0,0,Young Adult (21-24),14
2007,53,2,1,2,2,0,1,Adult (25-64),2
2007,53,2,1,2,2,0,1,Senior (65+),1
2007,53,2,1,2,2,0,1,Teen (15-20),1
2007,53,2,1,2,2,1,0,Adult (25-64),1
2007,53,2,2,1,1,0,0,Adult (25-64),1
2007,53,2,2,1,2,0,0,Adult (25-64),16
2007,53,2,2,1,2,0,0,Senior (65+),3
2007,53,2,2,1,2,0,0,Teen (15-20),3
2007,53,2,2,1,2,0,0,Young Adult (21-24),1
2007,53,2,2,1,2,0,1,Adult (25-64),2
2007,53,2,2,1,2,0,1,Young Adult (21-24),1
2007,53,2,2,2,1,0,0,Adult (25-64),7
2007,53,2,2,2,1,0,0,Teen (15-20),1
2007,53,2,2,2,1,0,0,Young Adult (21-24),1
2007,53,2,2,2,2,0,0,Adult (25-64),17
2007,53,2,2,2,2,0,0,Senior (65+),6
2007,53,2,2,2,2,0,0,Teen (15-20),4
2007,53,2,2,2,2,0,1,Adult (25-64),4
2007,53,2,2,2,2,0,1,Teen (15-20),1
2007,53,2,3,1,1,0,0,Adult (25-64),2
2007,53,2,3,1,1,0,0,Young Adult (21-24),1
2007,53,2,3,1,2,0,0,Adult (25-64),16
2007,53,2,3,1,2,0,0,Senior (65+),13
2007,53,2,3,1,2,0,0,Teen (15-20),9
2007,53,2,3,1,2,0,0,Young Adult (21-24),7
2007,53,2,3,1,2,0,1,Adult (25-64),2
2007,53,2,3,1,2,0,1,Senior (65+),3
2007,53,2,3,1,2,0,1,Teen (15-20),2
2007,53,2,3,2,1,0,0,Adult (25-64),5
2007,53,2,3,2,1,0,0,Senior (65+),4
2007,53,2,3,2,1,0,0,Teen (15-20),1
2007,53,2,3,2,1,0,0,Young Adult (21-24),5
2007,53,2,3,2,1,0,1,Young Adult (21-24),1
2007,53,2,3,2,2,0,0,Adult (25-64),54
2007,53,2,3,2,2,0,0,Senior (65+),15
2007,53,2,3,2,2,0,0,Teen (15-20),13
2007,53,2,3,2,2,0,0,Young Adult (21-24),12
2007,53,2,3,2,2,0,1,Adult (25-64),5
2007,53,2,3,2,2,0,1,Senior (65+),2
2007,53,2,3,2,2,0,1,Teen (15-20),1
2007,53,2,3,2,2,0,1,Young Adult (21-24),1
2007,53,2,3,2,2,0,99,Adult (25-64),1
2007,54,1,1,2,2,0,0,Adult (25-64),18
2007,54,1,1,2,2,0,0,Teen (15-20),6
2007,54,1,1,2,2,0,0,Young Adult (21-24),1
2007,54,1,1,2,2,0,1,Adult (25-64),8
2007,54,1,1,2,2,0,1,Young Adult (21-24),1
2007,54,1,2,1,2,0,1,Adult (25-64),1
2007,54,1,2,2,2,0,0,Adult (25-64),6
2007,54,1,2,2,2,0,0,Senior (65+),2
2007,54,1,2,2,2,0,0,Teen (15-20),2
2007,54,1,2,2,2,0,0,Young Adult (21-24),2
2007,54,1,2,2,2,0,1,Adult (25-64),2
2007,54,1,2,2,2,0,1,Teen (15-20),2
2007,54,1,3,1,2,0,0,Teen (15-20),1
2007,54,1,3,2,2,0,0,Adult (25-64),8
2007,54,1,3,2,2,0,0,Teen (15-20),6
2007,54,1,3,2,2,0,0,Young Adult (21-24),4
2007,54,1,3,2,2,0,1,Adult (25-64),1
2007,54,1,3,2,2,0,1,Senior (65+),1
2007,54,1,3,2,2,0,1,Teen (15-20),3
2007,54,1,3,2,2,0,1,Young Adult (21-24),1
2007,54,2,1,1,2,0,0,Adult (25-64),1
2007,54,2,1,2,1,0,0,Adult (25-64),1
2007,54,2,1,2,2,0,0,Adult (25-64),65
2007,54,2,1,2,2,0,0,Senior (65+),5
2007,54,2,1,2,2,0,0,Teen (15-20),5
2007,54,2,1,2,2,0,0,Young Adult (21-24),13
2007,54,2,1,2,2,0,1,Adult (25-64),13
2007,54,2,1,2,2,0,1,Teen (15-20),1
2007,54,2,1,2,2,0,1,Young Adult (21-24),6
2007,54,2,2,1,2,0,0,Adult (25-64),1
2007,54,2,2,1,2,0,0,Teen (15-20),2
2007,54,2,2,1,2,0,1,Adult (25-64),1
2007,54,2,2,2,1,0,0,Senior (65+),1
2007,54,2,2,2,2,0,0,Adult (25-64),39
2007,54,2,2,2,2,0,0,Senior (65+),12
2007,54,2,2,2,2,0,0,Teen (15-20),6
2007,54,2,2,2,2,0,0,Young Adult (21-24),10
2007,54,2,2,2,2,0,1,Adult (25-64),6
2007,54,2,2,2,2,0,1,Young Adult (21-24),1
2007,54,2,2,2,2,1,0,Adult (25-64),1
2007,54,2,2,2,2,2,0,Adult (25-64),1
2007,54,2,3,1,2,0,0,Adult (25-64),2
2007,54,2,3,1,2,0,0,Senior (65+),1
2007,54,2,3,1,2,0,0,Teen (15-20),2
2007,54,2,3,2,1,0,0,Adult (25-64),2
2007,54,2,3,2,1,0,1,Teen (15-20),3
2007,54,2,3,2,2,0,0,Adult (25-64),56
2007,54,2,3,2,2,0,0,Senior (65+),36
2007,54,2,3,2,2,0,0,Teen (15-20),23
2007,54,2,3,2,2,0,0,Young Adult (21-24),16
2007,54,2,3,2,2,0,1,Adult (25-64),6
2007,54,2,3,2,2,0,1,Senior (65+),10
2007,54,2,3,2,2,0,1,Teen (15-20),3
2007,54,2,3,2,2,0,1,Young Adult (21-24),3
2007,54,2,3,2,2,0,99,Teen (15-20),2
2007,55,1,1,1,2,0,0,Adult (25-64),9
2007,55,1,1,1,2,0,0,Teen (15-20),5
2007,55,1,1,1,2,0,0,Young Adult (21-24),5
2007,55,1,1,1,2,0,1,Teen (15-20),1
2007,55,1,1,1,2,0,99,Adult (25-64),1
2007,55,1,1,1,2,0,99,Young Adult (21-24),1
2007,55,1,1,2,1,0,1,Adult (25-64),1
2007,55,1,1,2,2,0,0,Adult (25-64),67
2007,55,1,1,2,2,0,0,Senior (65+),1
2007,55,1,1,2,2,0,0,Teen (15-20),36
2007,55,1,1,2,2,0,0,Young Adult (21-24),34
2007,55,1,1,2,2,0,1,Adult (25-64),11
2007,55,1,1,2,2,0,1,Teen (15-20),2
2007,55,1,1,2,2,0,1,Young Adult (21-24),4
2007,55,1,1,2,2,0,99,Adult (25-64),2
2007,55,1,1,2,2,0,99,Teen (15-20),1
2007,55,1,1,2,2,0,99,Young Adult (21-24),1
2007,55,1,1,2,2,1,0,Adult (25-64),1
2007,55,1,2,1,2,0,0,Adult (25-64),3
2007,55,1,2,1,2,0,0,Teen (15-20),4
2007,55,1,2,1,2,0,1,Adult (25-64),1
2007,55,1,2,2,2,0,0,Adult (25-64),17
2007,55,1,2,2,2,0,0,Senior (65+),2
2007,55,1,2,2,2,0,0,Teen (15-20),14
2007,55,1,2,2,2,0,0,Young Adult (21-24),3
2007,55,1,2,2,2,0,1,Adult (25-64),3
2007,55,1,2,2,2,0,1,Senior (65+),2
2007,55,1,2,2,2,0,1,Teen (15-20),2
2007,55,1,2,2,2,1,0,Senior (65+),1
2007,55,1,3,1,2,0,0,Adult (25-64),3
2007,55,1,3,1,2,0,0,Senior (65+),2
2007,55,1,3,1,2,0,0,Teen (15-20),1
2007,55,1,3,2,2,0,0,Adult (25-64),11
2007,55,1,3,2,2,0,0,Senior (65+),2
2007,55,1,3,2,2,0,0,Teen (15-20),11
2007,55,1,3,2,2,0,0,Young Adult (21-24),7
2007,55,1,3,2,2,0,1,Adult (25-64),3
2007,55,1,3,2,2,0,1,Senior (65+),2
2007,55,1,3,2,2,0,1,Teen (15-20),1
2007,55,1,3,2,2,0,1,Young Adult (21-24),1
2007,55,2,1,1,2,0,0,Adult (25-64),17
2007,55,2,1,1,2,0,0,Teen (15-20),3
2007,55,2,1,1,2,0,0,Young Adult (21-24),8
2007,55,2,1,1,2,0,1,Adult (25-64),2
2007,55,2,1,1,2,0,1,Young Adult (21-24),1
2007,55,2,1,1,2,1,0,Adult (25-64),1
2007,55,2,1,2,1,0,1,Teen (15-20),1
2007,55,2,1,2,1,1,0,Adult (25-64),1
2007,55,2,1,2,2,0,0,Adult (25-64),73
2007,55,2,1,2,2,0,0,Senior (65+),4
2007,55,2,1,2,2,0,0,Teen (15-20),15
2007,55,2,1,2,2,0,0,Young Adult (21-24),20
2007,55,2,1,2,2,0,1,Adult (25-64),4
2007,55,2,1,2,2,0,1,Senior (65+),1
2007,55,2,1,2,2,0,1,Teen (15-20),3
2007,55,2,1,2,2,0,1,Young Adult (21-24),3
2007,55,2,1,2,2,0,99,Teen (15-20),1
2007,55,2,1,2,2,0,99,Young Adult (21-24),1
2007,55,2,1,2,2,1,0,Adult (25-64),1
2007,55,2,2,1,1,0,0,Young Adult (21-24),1
2007,55,2,2,1,1,0,1,Adult (25-64),1
2007,55,2,2,1,2,0,0,Adult (25-64),11
2007,55,2,2,1,2,0,0,Senior (65+),8
2007,55,2,2,1,2,0,0,Teen (15-20),3
2007,55,2,2,1,2,0,0,Young Adult (21-24),2
2007,55,2,2,1,2,0,1,Adult (25-64),4
2007,55,2,2,2,1,0,0,Adult (25-64),2
2007,55,2,2,2,1,0,0,Senior (65+),2
2007,55,2,2,2,2,0,0,Adult (25-64),50
2007,55,2,2,2,2,0,0,Senior (65+),14
2007,55,2,2,2,2,0,0,Teen (15-20),11
2007,55,2,2,2,2,0,0,Young Adult (21-24),11
2007,55,2,2,2,2,0,1,Adult (25-64),8
2007,55,2,2,2,2,0,1,Senior (65+),3
2007,55,2,2,2,2,0,1,Teen (15-20),6
2007,55,2,2,2,2,0,1,Young Adult (21-24),2
2007,55,2,2,2,2,0,99,Adult (25-64),1
2007,55,2,3,1,1,0,0,Adult (25-64),2
2007,55,2,3,1,1,0,0,Senior (65+),1
2007,55,2,3,1,1,0,0,Teen (15-20),1
2007,55,2,3,1,2,0,0,Adult (25-64),11
2007,55,2,3,1,2,0,0,Senior (65+),12
2007,55,2,3,1,2,0,0,Teen (15-20),2
2007,55,2,3,1,2,0,0,Young Adult (21-24),4
2007,55,2,3,1,2,0,1,Senior (65+),1
2007,55,2,3,1,2,0,1,Teen (15-20),1
2007,55,2,3,1,2,2,0,Adult (25-64),1
2007,55,2,3,1,2,2,0,Young Adult (21-24),1
2007,55,2,3,2,1,0,0,Adult (25-64),1
2007,55,2,3,2,2,0,0,Adult (25-64),45
2007,55,2,3,2,2,0,0,Senior (65+),31
2007,55,2,3,2,2,0,0,Teen (15-20),35
2007,55,2,3,2,2,0,0,Young Adult (21-24),8
2007,55,2,3,2,2,0,1,Adult (25-64),5
2007,55,2,3,2,2,0,1,Senior (65+),3
2007,55,2,3,2,2,0,1,Teen (15-20),3
2007,55,2,3,2,2,0,1,Young Adult (21-24),4
2007,55,2,3,2,2,0,99,Adult (25-64),1
2007,55,2,3,2,2,1,0,Adult (25-64),4
2007,56,1,1,2,2,0,0,Adult (25-64),10
2007,56,1,1,2,2,0,0,Teen (15-20),3
2007,56,1,1,2,2,0,0,Young Adult (21-24),1
2007,56,1,1,2,2,1,0,Adult (25-64),2
2007,56,1,2,2,1,0,0,Adult (25-64),1
2007,56,1,2,2,2,0,0,Adult (25-64),4
2007,56,1,2,2,2,0,0,Teen (15-20),4
2007,56,1,2,2,2,0,0,Young Adult (21-24),2
2007,56,1,2,2,2,0,1,Adult (25-64),3
2007,56,1,2,2,2,0,1,Young Adult (21-24),1
2007,56,1,2,2,2,1,0,Teen (15-20),2
2007,56,1,3,2,2,0,0,Adult (25-64),7
2007,56,1,3,2,2,0,0,Senior (65+),3
2007,56,1,3,2,2,0,0,Young Adult (21-24),1
2007,56,1,3,2,2,0,1,Adult (25-64),8
2007,56,1,3,2,2,0,1,Teen (15-20),2
2007,56,1,3,2,2,0,99,Young Adult (21-24),1
2007,56,1,3,2,2,1,0,Senior (65+),1
2007,56,2,1,1,2,0,0,Young Adult (21-24),1
2007,56,2,1,2,1,0,0,Adult (25-64),1
2007,56,2,1,2,2,0,0,Adult (25-64),19
2007,56,2,1,2,2,0,0,Senior (65+),1
2007,56,2,1,2,2,0,0,Teen (15-20),2
2007,56,2,1,2,2,0,0,Young Adult (21-24),3
2007,56,2,1,2,2,0,1,Adult (25-64),2
2007,56,2,1,2,2,1,0,Adult (25-64),1
2007,56,2,1,2,2,1,0,Young Adult (21-24),1
2007,56,2,2,2,1,0,0,Adult (25-64),4
2007,56,2,2,2,1,0,0,Senior (65+),2
2007,56,2,2,2,1,0,0,Teen (15-20),2
2007,56,2,2,2,1,0,0,Young Adult (21-24),1
2007,56,2,2,2,1,0,1,Senior (65+),1
2007,56,2,2,2,2,0,0,Adult (25-64),12
2007,56,2,2,2,2,0,0,Teen (15-20),2
2007,56,2,2,2,2,0,0,Young Adult (21-24),1
2007,56,2,2,2,2,1,0,Adult (25-64),1
2007,56,2,2,2,2,1,0,Senior (65+),2
2007,56,2,2,2,2,1,0,Teen (15-20),1
2007,56,2,3,1,2,0,0,Adult (25-64),1
2007,56,2,3,2,1,0,0,Adult (25-64),3
2007,56,2,3,2,1,1,0,Adult (25-64),2
2007,56,2,3,2,2,0,0,Adult (25-64),15
2007,56,2,3,2,2,0,0,Senior (65+),4
2007,56,2,3,2,2,0,0,Teen (15-20),5
2007,56,2,3,2,2,0,0,Young Adult (21-24),1
2007,56,2,3,2,2,0,1,Adult (25-64),2
2007,56,2,3,2,2,1,0,Adult (25-64),1
2008,1,1,1,1,2,0,0,Adult (25-64),1
2008,1,1,1,2,2,0,0,Adult (25-64),86
2008,1,1,1,2,2,0,0,Senior (65+),1
2008,1,1,1,2,2,0,0,Teen (15-20),18
2008,1,1,1,2,2,0,0,Young Adult (21-24),21
2008,1,1,1,2,2,0,1,Adult (25-64),5
2008,1,1,1,2,2,0,1,Teen (15-20),2
2008,1,1,2,1,2,0,0,Teen (15-20),1
2008,1,1,2,2,1,0,1,Teen (15-20),1
2008,1,1,2,2,2,0,0,Adult (25-64),41
2008,1,1,2,2,2,0,0,Senior (65+),2
2008,1,1,2,2,2,0,0,Teen (15-20),17
2008,1,1,2,2,2,0,0,Young Adult (21-24),13
2008,1,1,2,2,2,0,1,Adult (25-64),6
2008,1,1,2,2,2,0,1,Senior (65+),2
2008,1,1,2,2,2,0,1,Teen (15-20),1
2008,1,1,2,2,2,0,1,Young Adult (21-24),2
2008,1,1,3,1,2,0,0,Adult (25-64),5
2008,1,1,3,1,2,0,0,Teen (15-20),1
2008,1,1,3,2,1,0,0,Adult (25-64),1
2008,1,1,3,2,1,0,0,Young Adult (21-24),1
2008,1,1,3,2,2,0,0,Adult (25-64),90
2008,1,1,3,2,2,0,0,Senior (65+),8
2008,1,1,3,2,2,0,0,Teen (15-20),50
2008,1,1,3,2,2,0,0,Young Adult (21-24),36
2008,1,1,3,2,2,0,1,Adult (25-64),23
2008,1,1,3,2,2,0,1,Senior (65+),2
2008,1,1,3,2,2,0,1,Teen (15-20),4
2008,1,1,3,2,2,0,1,Young Adult (21-24),5
2008,1,1,3,2,2,1,0,Young Adult (21-24),1
2008,1,2,1,1,2,0,0,Adult (25-64),1
2008,1,2,1,2,1,0,0,Adult (25-64),4
2008,1,2,1,2,2,0,0,Adult (25-64),63
2008,1,2,1,2,2,0,0,Senior (65+),2
2008,1,2,1,2,2,0,0,Teen (15-20),5
2008,1,2,1,2,2,0,0,Young Adult (21-24),7
2008,1,2,1,2,2,0,1,Adult (25-64),4
2008,1,2,2,1,2,0,0,Teen (15-20),1
2008,1,2,2,2,1,0,0,Adult (25-64),6
2008,1,2,2,2,1,0,0,Senior (65+),1
2008,1,2,2,2,2,0,0,Adult (25-64),58
2008,1,2,2,2,2,0,0,Senior (65+),7
2008,1,2,2,2,2,0,0,Teen (15-20),11
2008,1,2,2,2,2,0,0,Young Adult (21-24),2
2008,1,2,2,2,2,0,1,Adult (25-64),6
2008,1,2,2,2,2,0,1,Teen (15-20),1
2008,1,2,2,2,2,1,0,Teen (15-20),1
2008,1,2,2,2,2,1,1,Adult (25-64),1
2008,1,2,3,1,2,0,0,Adult (25-64),4
2008,1,2,3,1,2,0,0,Senior (65+),2
2008,1,2,3,1,2,0,0,Teen (15-20),8
2008,1,2,3,1,2,0,1,Adult (25-64),1
2008,1,2,3,2,1,0,0,Adult (25-64),2
2008,1,2,3,2,1,0,0,Senior (65+),2
2008,1,2,3,2,1,0,0,Teen (15-20),1
2008,1,2,3,2,1,0,0,Young Adult (21-24),4
2008,1,2,3,2,2,0,0,Adult (25-64),144
2008,1,2,3,2,2,0,0,Senior (65+),60
2008,1,2,3,2,2,0,0,Teen (15-20),43
2008,1,2,3,2,2,0,0,Young Adult (21-24),31
2008,1,2,3,2,2,0,1,Adult (25-64),15
2008,1,2,3,2,2,0,1,Senior (65+),5
2008,1,2,3,2,2,0,1,Teen (15-20),6
2008,1,2,3,2,2,0,1,Young Adult (21-24),4
2008,1,2,3,2,2,1,0,Adult (25-64),4
2008,1,2,3,2,2,1,0,Senior (65+),3
2008,1,2,3,2,2,1,0,Teen (15-20),1
2008,1,2,3,2,2,1,1,Adult (25-64),1
2008,2,1,1,1,2,0,0,Adult (25-64),2
2008,2,1,1,1,2,0,0,Teen (15-20),1
2008,2,1,1,1,2,0,0,Young Adult (21-24),4
2008,2,1,1,2,2,0,0,Adult (25-64),5
2008,2,1,1,2,2,0,0,Young Adult (21-24),5
2008,2,1,1,2,2,0,1,Adult (25-64),1
2008,2,1,2,2,2,0,0,Adult (25-64),4
2008,2,1,2,2,2,0,0,Senior (65+),1
2008,2,1,2,2,2,0,0,Teen (15-20),5
2008,2,1,2,2,2,0,1,Adult (25-64),1
2008,2,1,2,2,2,0,1,Young Adult (21-24),1
2008,2,1,3,1,2,0,1,Adult (25-64),1
2008,2,1,3,1,2,0,1,Senior (65+),1
2008,2,1,3,2,2,0,0,Adult (25-64),2
2008,2,1,3,2,2,0,0,Teen (15-20),1
2008,2,2,1,1,2,0,0,Senior (65+),1
2008,2,2,1,2,1,0,0,Young Adult (21-24),1
2008,2,2,1,2,2,0,0,Adult (25-64),1
2008,2,2,1,2,2,0,0,Teen (15-20),1
2008,2,2,1,2,2,0,0,Young Adult (21-24),2
2008,2,2,1,2,2,0,99,Adult (25-64),1
2008,2,2,2,1,2,0,0,Adult (25-64),1
2008,2,2,2,1,2,0,0,Senior (65+),3
2008,2,2,2,1,2,0,0,Teen (15-20),1
2008,2,2,2,2,2,0,0,Adult (25-64),1
2008,2,2,2,2,2,0,0,Senior (65+),1
2008,2,2,2,2,2,0,0,Teen (15-20),1
2008,2,2,2,2,2,0,0,Young Adult (21-24),1
2008,2,2,2,2,2,0,1,Senior (65+),1
2008,2,2,2,2,2,0,1,Teen (15-20),1
2008,2,2,2,2,2,1,0,Adult (25-64),2
2008,2,2,3,1,2,0,0,Adult (25-64),1
2008,2,2,3,2,2,0,0,Adult (25-64),1
2008,2,2,3,2,2,0,0,Senior (65+),1
2008,2,2,3,2,2,0,0,Teen (15-20),3
2008,2,2,3,2,2,0,1,Teen (15-20),1
2008,4,1,1,1,1,0,0,Adult (25-64),1
2008,4,1,1,1,2,0,0,Adult (25-64),11
2008,4,1,1,1,2,0,0,Teen (15-20),4
2008,4,1,1,1,2,0,0,Young Adult (21-24),3
2008,4,1,1,2,1,0,0,Adult (25-64),2
2008,4,1,1,2,1,0,0,Young Adult (21-24),1
2008,4,1,1,2,2,0,0,Adult (25-64),67
2008,4,1,1,2,2,0,0,Senior (65+),4
2008,4,1,1,2,2,0,0,Teen (15-20),32
2008,4,1,1,2,2,0,0,Young Adult (21-24),38
2008,4,1,1,2,2,0,1,Adult (25-64),1
2008,4,1,1,2,2,0,1,Young Adult (21-24),2
2008,4,1,1,2,2,1,0,Adult (25-64),2
2008,4,1,1,2,2,1,0,Young Adult (21-24),1
2008,4,1,2,1,1,0,0,Adult (25-64),2
2008,4,1,2,1,2,0,0,Adult (25-64),12
2008,4,1,2,1,2,0,0,Senior (65+),3
2008,4,1,2,1,2,0,0,Teen (15-20),5
2008,4,1,2,1,2,0,0,Young Adult (21-24),2
2008,4,1,2,1,2,0,1,Senior (65+),2
2008,4,1,2,2,2,0,0,Adult (25-64),29
2008,4,1,2,2,2,0,0,Senior (65+),3
2008,4,1,2,2,2,0,0,Teen (15-20),10
2008,4,1,2,2,2,0,0,Young Adult (21-24),6
2008,4,1,2,2,2,0,1,Adult (25-64),1
2008,4,1,3,1,1,0,0,Young Adult (21-24),2
2008,4,1,3,1,2,0,0,Adult (25-64),16
2008,4,1,3,1,2,0,0,Senior (65+),3
2008,4,1,3,1,2,0,0,Teen (15-20),6
2008,4,1,3,1,2,0,0,Young Adult (21-24),5
2008,4,1,3,1,2,0,1,Adult (25-64),1
2008,4,1,3,1,2,0,99,Adult (25-64),1
2008,4,1,3,2,1,0,0,Adult (25-64),5
2008,4,1,3,2,1,0,0,Senior (65+),1
2008,4,1,3,2,1,0,0,Teen (15-20),6
2008,4,1,3,2,2,0,0,Adult (25-64),49
2008,4,1,3,2,2,0,0,Senior (65+),11
2008,4,1,3,2,2,0,0,Teen (15-20),13
2008,4,1,3,2,2,0,0,Young Adult (21-24),13
2008,4,1,3,2,2,0,1,Adult (25-64),5
2008,4,1,3,2,2,0,1,Senior (65+),5
2008,4,1,3,2,2,1,0,Adult (25-64),2
2008,4,1,3,2,2,1,0,Young Adult (21-24),1
2008,4,2,1,1,1,0,0,Teen (15-20),1
2008,4,2,1,1,2,0,0,Adult (25-64),10
2008,4,2,1,1,2,0,0,Senior (65+),1
2008,4,2,1,1,2,0,0,Teen (15-20),4
2008,4,2,1,1,2,0,0,Young Adult (21-24),3
2008,4,2,1,2,2,0,0,Adult (25-64),47
2008,4,2,1,2,2,0,0,Senior (65+),13
2008,4,2,1,2,2,0,0,Teen (15-20),10
2008,4,2,1,2,2,0,0,Young Adult (21-24),7
2008,4,2,1,2,2,0,1,Adult (25-64),1
2008,4,2,1,2,2,0,99,Adult (25-64),1
2008,4,2,1,2,2,1,0,Adult (25-64),1
2008,4,2,2,1,1,0,0,Teen (15-20),1
2008,4,2,2,1,2,0,0,Adult (25-64),9
2008,4,2,2,1,2,0,0,Senior (65+),8
2008,4,2,2,1,2,0,0,Young Adult (21-24),3
2008,4,2,2,2,1,0,0,Teen (15-20),3
2008,4,2,2,2,2,0,0,Adult (25-64),71
2008,4,2,2,2,2,0,0,Senior (65+),21
2008,4,2,2,2,2,0,0,Teen (15-20),13
2008,4,2,2,2,2,0,0,Young Adult (21-24),9
2008,4,2,2,2,2,0,1,Adult (25-64),1
2008,4,2,2,2,2,0,99,Adult (25-64),8
2008,4,2,2,2,2,1,0,Adult (25-64),2
2008,4,2,2,2,2,1,0,Teen (15-20),1
2008,4,2,3,1,1,0,0,Adult (25-64),4
2008,4,2,3,1,1,1,0,Adult (25-64),1
2008,4,2,3,1,2,0,0,Adult (25-64),25
2008,4,2,3,1,2,0,0,Senior (65+),11
2008,4,2,3,1,2,0,0,Teen (15-20),9
2008,4,2,3,1,2,0,0,Young Adult (21-24),5
2008,4,2,3,1,2,1,0,Adult (25-64),1
2008,4,2,3,1,2,1,0,Senior (65+),1
2008,4,2,3,2,1,0,0,Teen (15-20),1
2008,4,2,3,2,2,0,0,Adult (25-64),117
2008,4,2,3,2,2,0,0,Senior (65+),36
2008,4,2,3,2,2,0,0,Teen (15-20),34
2008,4,2,3,2,2,0,0,Young Adult (21-24),23
2008,4,2,3,2,2,0,1,Adult (25-64),3
2008,4,2,3,2,2,0,99,Adult (25-64),22
2008,4,2,3,2,2,0,99,Senior (65+),1
2008,4,2,3,2,2,0,99,Teen (15-20),1
2008,4,2,3,2,2,0,99,Young Adult (21-24),1
2008,4,2,3,2,2,1,0,Adult (25-64),1
2008,4,2,3,2,2,1,0,Senior (65+),2
